MT072688_1	Nepal
hCoV-19_USA_WA-UW381_2020_EPI_ISL_418946	USA
hCoV-19_USA_WA-UW382_2020_EPI_ISL_418947	USA
hCoV-19_USA_WA-UW383_2020_EPI_ISL_418948	USA
hCoV-19_USA_WA-UW384_2020_EPI_ISL_418949	USA
hCoV-19_USA_WA-UW385_2020_EPI_ISL_418950	USA
hCoV-19_USA_WA-UW386_2020_EPI_ISL_418951	USA
hCoV-19_USA_WA-UW387_2020_EPI_ISL_418952	USA
hCoV-19_USA_WA-UW388_2020_EPI_ISL_418953	USA
hCoV-19_USA_WA-UW389_2020_EPI_ISL_418954	USA
hCoV-19_USA_WA-UW38_2020_EPI_ISL_416455	USA
hCoV-19_USA_WA-UW390_2020_EPI_ISL_418955	USA
hCoV-19_USA_WA-UW39_2020_EPI_ISL_416456	USA
hCoV-19_USA_WA-UW40_2020_EPI_ISL_415605	USA
hCoV-19_USA_WA-UW41_2020_EPI_ISL_415606	USA
hCoV-19_USA_WA-UW42_2020_EPI_ISL_415607	USA
hCoV-19_USA_WA-UW43_2020_EPI_ISL_415608	USA
hCoV-19_USA_WA-UW44_2020_EPI_ISL_415609	USA
hCoV-19_USA_WA-UW45_2020_EPI_ISL_415610	USA
hCoV-19_USA_WA-UW46_2020_EPI_ISL_415611	USA
hCoV-19_USA_WA-UW47_2020_EPI_ISL_415612	USA
hCoV-19_USA_WA-UW48_2020_EPI_ISL_415613	USA
hCoV-19_USA_WA-UW49_2020_EPI_ISL_415614	USA
hCoV-19_USA_WA-UW50_2020_EPI_ISL_415615	USA
hCoV-19_USA_WA-UW51_2020_EPI_ISL_415616	USA
hCoV-19_USA_WA-UW52_2020_EPI_ISL_415617	USA
hCoV-19_USA_WA-UW53_2020_EPI_ISL_415618	USA
hCoV-19_USA_WA-UW54_2020_EPI_ISL_415619	USA
hCoV-19_USA_WA-UW55_2020_EPI_ISL_415620	USA
hCoV-19_USA_WA-UW56_2020_EPI_ISL_415621	USA
hCoV-19_USA_WA-UW57_2020_EPI_ISL_415622	USA
hCoV-19_USA_WA-UW58_2020_EPI_ISL_415623	USA
hCoV-19_USA_WA-UW59_2020_EPI_ISL_415624	USA
hCoV-19_USA_WA-UW60_2020_EPI_ISL_415625	USA
hCoV-19_USA_WA-UW61_2020_EPI_ISL_415626	USA
hCoV-19_USA_WA-UW62_2020_EPI_ISL_415627	USA
hCoV-19_USA_WA-UW63_2020_EPI_ISL_415591	USA
hCoV-19_USA_WA-UW64_2020_EPI_ISL_415592	USA
hCoV-19_USA_WA-UW65_2020_EPI_ISL_415593	USA
hCoV-19_USA_WA-UW66_2020_EPI_ISL_415594	USA
hCoV-19_USA_WA-UW67_2020_EPI_ISL_415595	USA
hCoV-19_USA_WA-UW68_2020_EPI_ISL_415596	USA
hCoV-19_USA_WA-UW69_2020_EPI_ISL_415597	USA
hCoV-19_USA_WA-UW70_2020_EPI_ISL_415598	USA
hCoV-19_USA_WA-UW71_2020_EPI_ISL_415599	USA
hCoV-19_USA_WA-UW72_2020_EPI_ISL_415600	USA
hCoV-19_USA_WA-UW73_2020_EPI_ISL_415601	USA
hCoV-19_USA_WA-UW74_2020_EPI_ISL_415602	USA
hCoV-19_USA_WA-UW75_2020_EPI_ISL_415603	USA
hCoV-19_USA_WA-UW76_2020_EPI_ISL_415604	USA
hCoV-19_USA_WA-UW77_2020_EPI_ISL_416433	USA
hCoV-19_USA_WA-UW78_2020_EPI_ISL_416434	USA
hCoV-19_USA_WA-UW79_2020_EPI_ISL_416435	USA
hCoV-19_USA_WA-UW80_2020_EPI_ISL_416436	USA
hCoV-19_USA_WA-UW81_2020_EPI_ISL_416437	USA
hCoV-19_USA_WA-UW82_2020_EPI_ISL_416438	USA
hCoV-19_USA_WA-UW83_2020_EPI_ISL_416439	USA
hCoV-19_USA_WA-UW84_2020_EPI_ISL_416440	USA
hCoV-19_USA_WA-UW85_2020_EPI_ISL_416441	USA
hCoV-19_USA_WA-UW86_2020_EPI_ISL_416442	USA
hCoV-19_USA_WA-UW87_2020_EPI_ISL_416443	USA
hCoV-19_USA_WA-UW88_2020_EPI_ISL_416444	USA
hCoV-19_USA_WA-UW89_2020_EPI_ISL_416445	USA
hCoV-19_USA_WA-UW90_2020_EPI_ISL_416446	USA
hCoV-19_USA_WA-UW91_2020_EPI_ISL_416447	USA
hCoV-19_USA_WA-UW92_2020_EPI_ISL_416448	USA
hCoV-19_USA_WA-UW93_2020_EPI_ISL_416449	USA
hCoV-19_USA_WA-UW94_2020_EPI_ISL_416450	USA
hCoV-19_USA_WA-UW95_2020_EPI_ISL_416451	USA
hCoV-19_USA_WA-UW96_2020_EPI_ISL_416452	USA
hCoV-19_USA_WA-UW97_2020_EPI_ISL_416635	USA
hCoV-19_USA_WA-UW98_2020_EPI_ISL_416636	USA
hCoV-19_USA_WA-UW99_2020_EPI_ISL_416637	USA
hCoV-19_USA_WA1-A12_2020_EPI_ISL_407214	USA
hCoV-19_USA_WA1-F6_2020_EPI_ISL_407215	USA
hCoV-19_USA_WA11-UW7_2020_EPI_ISL_413562	USA
hCoV-19_USA_WA12-UW8_2020_EPI_ISL_413563	USA
hCoV-19_USA_WA13-UW9_2020_EPI_ISL_413601	USA
hCoV-19_USA_WA14-UW10_2020_EPI_ISL_413649	USA
hCoV-19_USA_WA15-UW11_2020_EPI_ISL_413650	USA
hCoV-19_USA_WA16-UW12_2020_EPI_ISL_413651	USA
hCoV-19_USA_WA17-UW13_2020_EPI_ISL_413652	USA
hCoV-19_USA_WA18-UW14_2020_EPI_ISL_413653	USA
hCoV-19_USA_WA1_2020_EPI_ISL_404895	USA
hCoV-19_USA_WA2_2020_EPI_ISL_412970	USA
hCoV-19_USA_WA3-UW1_2020_EPI_ISL_413025	USA
hCoV-19_USA_WA4-UW2_2020_EPI_ISL_413455	USA
hCoV-19_USA_WA6-UW3_2020_EPI_ISL_413457	USA
hCoV-19_USA_WA7-UW4_2020_EPI_ISL_413458	USA
hCoV-19_USA_WA8-UW5_2020_EPI_ISL_413486	USA
hCoV-19_USA_WA9-UW6_2020_EPI_ISL_413487	USA
hCoV-19_USA_WA_5030_2020_EPI_ISL_419555	USA
hCoV-19_USA_WI-02_2020_EPI_ISL_416489	USA
hCoV-19_USA_WI-03_2020_EPI_ISL_416523	USA
hCoV-19_USA_WI-04_2020_EPI_ISL_416491	USA
hCoV-19_USA_WI-05_2020_EPI_ISL_416492	USA
hCoV-19_USA_WI-06_2020_EPI_ISL_417200	USA
hCoV-19_USA_WI-07_2020_EPI_ISL_417201	USA
hCoV-19_USA_WI-08_2020_EPI_ISL_417202	USA
hCoV-19_USA_WI-09_2020_EPI_ISL_417203	USA
hCoV-19_USA_WI-10_2020_EPI_ISL_417204	USA
hCoV-19_USA_WI-11_2020_EPI_ISL_417505	USA
hCoV-19_USA_WI-12_2020_EPI_ISL_417506	USA
hCoV-19_USA_WI-13_2020_EPI_ISL_417516	USA
hCoV-19_USA_WI-14_2020_EPI_ISL_417513	USA
hCoV-19_USA_WI-15_2020_EPI_ISL_417504	USA
hCoV-19_USA_WI-16_2020_EPI_ISL_417509	USA
hCoV-19_USA_WI-17_2020_EPI_ISL_417517	USA
hCoV-19_USA_WI-18_2020_EPI_ISL_417515	USA
hCoV-19_USA_WI-19_2020_EPI_ISL_417510	USA
hCoV-19_USA_WI-21_2020_EPI_ISL_417508	USA
hCoV-19_USA_WI-22_2020_EPI_ISL_417514	USA
hCoV-19_USA_WI-23_2020_EPI_ISL_417507	USA
hCoV-19_USA_WI-24_2020_EPI_ISL_417512	USA
hCoV-19_USA_WI-25_2020_EPI_ISL_421283	USA
hCoV-19_USA_WI-26_2020_EPI_ISL_421284	USA
hCoV-19_USA_WI-27_2020_EPI_ISL_421285	USA
hCoV-19_USA_WI-28_2020_EPI_ISL_421286	USA
hCoV-19_USA_WI-29_2020_EPI_ISL_421287	USA
hCoV-19_USA_WI-30_2020_EPI_ISL_421288	USA
hCoV-19_USA_WI-31_2020_EPI_ISL_421289	USA
hCoV-19_USA_WI-32_2020_EPI_ISL_421290	USA
hCoV-19_USA_WI-33_2020_EPI_ISL_421291	USA
hCoV-19_USA_WI-34_2020_EPI_ISL_421292	USA
hCoV-19_USA_WI-35_2020_EPI_ISL_421293	USA
hCoV-19_USA_WI-36_2020_EPI_ISL_421294	USA
hCoV-19_USA_WI-37_2020_EPI_ISL_421295	USA
hCoV-19_USA_WI-38_2020_EPI_ISL_421296	USA
hCoV-19_USA_WI-39_2020_EPI_ISL_421297	USA
hCoV-19_USA_WI-40_2020_EPI_ISL_421298	USA
hCoV-19_USA_WI-41_2020_EPI_ISL_421299	USA
hCoV-19_USA_WI-42_2020_EPI_ISL_421300	USA
hCoV-19_USA_WI-43_2020_EPI_ISL_421301	USA
hCoV-19_USA_WI-44_2020_EPI_ISL_421302	USA
hCoV-19_USA_WI-45_2020_EPI_ISL_421303	USA
hCoV-19_USA_WI-46_2020_EPI_ISL_421304	USA
hCoV-19_USA_WI-47_2020_EPI_ISL_421305	USA
hCoV-19_USA_WI-48_2020_EPI_ISL_421306	USA
hCoV-19_USA_WI-49_2020_EPI_ISL_421307	USA
hCoV-19_USA_WI-50_2020_EPI_ISL_421308	USA
hCoV-19_USA_WI-51_2020_EPI_ISL_421309	USA
hCoV-19_USA_WI-52_2020_EPI_ISL_421310	USA
hCoV-19_USA_WI-53_2020_EPI_ISL_421311	USA
hCoV-19_USA_WI-54_2020_EPI_ISL_421312	USA
hCoV-19_USA_WI-55_2020_EPI_ISL_421313	USA
hCoV-19_USA_WI-56_2020_EPI_ISL_421314	USA
hCoV-19_USA_WI-57_2020_EPI_ISL_421315	USA
hCoV-19_USA_WI-58_2020_EPI_ISL_421316	USA
hCoV-19_USA_WI-59_2020_EPI_ISL_421317	USA
hCoV-19_USA_WI-60_2020_EPI_ISL_421318	USA
hCoV-19_USA_WI-61_2020_EPI_ISL_421319	USA
hCoV-19_USA_WI-62_2020_EPI_ISL_421320	USA
hCoV-19_USA_WI-63_2020_EPI_ISL_421321	USA
hCoV-19_USA_WI-64_2020_EPI_ISL_421322	USA
hCoV-19_USA_WI-65_2020_EPI_ISL_421323	USA
hCoV-19_USA_WI-66_2020_EPI_ISL_421324	USA
hCoV-19_USA_WI-67_2020_EPI_ISL_421325	USA
hCoV-19_USA_WI-68_2020_EPI_ISL_421326	USA
hCoV-19_USA_WI-69_2020_EPI_ISL_421327	USA
hCoV-19_USA_WI-70_2020_EPI_ISL_421328	USA
hCoV-19_USA_WI-71_2020_EPI_ISL_421329	USA
hCoV-19_USA_WI-72_2020_EPI_ISL_421330	USA
hCoV-19_USA_WI-73_2020_EPI_ISL_421331	USA
hCoV-19_USA_WI-74_2020_EPI_ISL_421332	USA
hCoV-19_USA_WI-75_2020_EPI_ISL_421333	USA
hCoV-19_USA_WI-76_2020_EPI_ISL_421334	USA
hCoV-19_USA_WI-77_2020_EPI_ISL_421335	USA
hCoV-19_USA_WI-78_2020_EPI_ISL_421336	USA
hCoV-19_USA_WI-79_2020_EPI_ISL_421338	USA
hCoV-19_USA_WI-80_2020_EPI_ISL_421339	USA
hCoV-19_USA_WI-81_2020_EPI_ISL_421340	USA
hCoV-19_USA_WI-82_2020_EPI_ISL_421341	USA
hCoV-19_USA_WI-83_2020_EPI_ISL_421342	USA
hCoV-19_USA_WI-84_2020_EPI_ISL_421343	USA
hCoV-19_USA_WI-GMF-00018_2020_EPI_ISL_418184	USA
hCoV-19_USA_WI-GMF-00049_2020_EPI_ISL_418185	USA
hCoV-19_USA_WI-GMF-00227_2020_EPI_ISL_418186	USA
hCoV-19_USA_WI-GMF-00228_2020_EPI_ISL_418187	USA
hCoV-19_USA_WI-GMF-00232_2020_EPI_ISL_418188	USA
hCoV-19_USA_WI-GMF-00237_2020_EPI_ISL_418189	USA
hCoV-19_USA_WI-GMF-00384_2020_EPI_ISL_422464	USA
hCoV-19_USA_WI-GMF-00441_2020_EPI_ISL_422465	USA
hCoV-19_USA_WI-GMF-00498_2020_EPI_ISL_422453	USA
hCoV-19_USA_WI-GMF-00557_2020_EPI_ISL_422459	USA
hCoV-19_USA_WI-GMF-00588_2020_EPI_ISL_422463	USA
hCoV-19_USA_WI-GMF-00707_2020_EPI_ISL_422461	USA
hCoV-19_USA_WI-GMF-00744_2020_EPI_ISL_422462	USA
hCoV-19_USA_WI-GMF00281_2020_EPI_ISL_419652	USA
hCoV-19_USA_WI-GMF00441_2020_EPI_ISL_419650	USA
hCoV-19_USA_WI-GMF00466_2020_EPI_ISL_419651	USA
hCoV-19_USA_WI1_2020_EPI_ISL_408670	USA
hCoV-19_USA_WY-WYPHL001_2020_EPI_ISL_421272	USA
hCoV-19_USA_WY-WYPHL003_2020_EPI_ISL_421345	USA
hCoV-19_USA_WY-WYPHL005_2020_EPI_ISL_421347	USA
hCoV-19_USA_WY-WYPHL006_2020_EPI_ISL_421543	USA
hCoV-19_USA_WY-WYPHL007_2020_EPI_ISL_421544	USA
hCoV-19_USA_WY-WYPHL008_2020_EPI_ISL_421545	USA
hCoV-19_USA_WY-WYPHL009_2020_EPI_ISL_421546	USA
hCoV-19_USA_WY-WYPHL010_2020_EPI_ISL_421547	USA
hCoV-19_USA_WY-WYPHL011_2020_EPI_ISL_421548	USA
hCoV-19_USA_WY-WYPHL012_2020_EPI_ISL_421549	USA
hCoV-19_USA_WY-WYPHL014_2020_EPI_ISL_421550	USA
hCoV-19_USA_WY-WYPHL015_2020_EPI_ISL_421551	USA
hCoV-19_USA_WY-WYPHL018_2020_EPI_ISL_421552	USA
hCoV-19_USA_WY-WYPHL019_2020_EPI_ISL_421553	USA
hCoV-19_USA_WY-WYPHL020_2020_EPI_ISL_421554	USA
hCoV-19_Vietnam_19-01S_2020_EPI_ISL_418269	Vietnam
hCoV-19_Vietnam_19-02S_2020_EPI_ISL_418267	Vietnam
hCoV-19_Vietnam_38142_2020_EPI_ISL_416427	Vietnam
hCoV-19_Vietnam_39607_2020_EPI_ISL_416428	Vietnam
hCoV-19_Vietnam_CM295_2020_EPI_ISL_416430	Vietnam
hCoV-19_Vietnam_CM296_2020_EPI_ISL_416431	Vietnam
hCoV-19_Vietnam_CM99_2020_EPI_ISL_416429	Vietnam
hCoV-19_Vietnam_VR03-38142_2020_EPI_ISL_408668	Vietnam
hCoV-19_Wales_PHW03_2020_EPI_ISL_414486	Wales
hCoV-19_Wales_PHW04_2020_EPI_ISL_415041	Wales
hCoV-19_Wales_PHW05_2020_EPI_ISL_414488	Wales
hCoV-19_Wales_PHW06_2020_EPI_ISL_415435	Wales
hCoV-19_Wales_PHW07_2020_EPI_ISL_415977	Wales
hCoV-19_Wales_PHW09_2020_EPI_ISL_415978	Wales
hCoV-19_Wales_PHW10_2020_EPI_ISL_415453	Wales
hCoV-19_Wales_PHW12_2020_EPI_ISL_415536	Wales
hCoV-19_Wales_PHW13_2020_EPI_ISL_415537	Wales
hCoV-19_Wales_PHW17_2020_EPI_ISL_416027	Wales
hCoV-19_Wales_PHW18_2020_EPI_ISL_415991	Wales
hCoV-19_Wales_PHW1_2020_EPI_ISL_413555	Wales
hCoV-19_Wales_PHW21_2020_EPI_ISL_416026	Wales
hCoV-19_Wales_PHW25_2020_EPI_ISL_415916	Wales
hCoV-19_Wales_PHW26_2020_EPI_ISL_415918	Wales
hCoV-19_Wales_PHW27_2020_EPI_ISL_415655	Wales
hCoV-19_Wales_PHW28_2020_EPI_ISL_415659	Wales
hCoV-19_Wales_PHW29_2020_EPI_ISL_415919	Wales
hCoV-19_Wales_PHW2_2020_EPI_ISL_413556	Wales
hCoV-19_Wales_PHW32_2020_EPI_ISL_415920	Wales
hCoV-19_Wales_PHW33_2020_EPI_ISL_415656	Wales
hCoV-19_Wales_PHW35_2020_EPI_ISL_416024	Wales
hCoV-19_Wales_PHW37_2020_EPI_ISL_415657	Wales
hCoV-19_Wales_PHW38_2020_EPI_ISL_415538	Wales
hCoV-19_Wales_PHWC-23966_2020_EPI_ISL_418083	Wales
hCoV-19_Wales_PHWC-23A81_2020_EPI_ISL_418084	Wales
hCoV-19_Wales_PHWC-23A90_2020_EPI_ISL_418085	Wales
hCoV-19_Wales_PHWC-23ACD_2020_EPI_ISL_418086	Wales
hCoV-19_Wales_PHWC-23ADC_2020_EPI_ISL_418087	Wales
hCoV-19_Wales_PHWC-23AEB_2020_EPI_ISL_418088	Wales
hCoV-19_Wales_PHWC-23AFA_2020_EPI_ISL_418089	Wales
hCoV-19_Wales_PHWC-23B06_2020_EPI_ISL_418090	Wales
hCoV-19_Wales_PHWC-23B24_2020_EPI_ISL_418091	Wales
hCoV-19_Wales_PHWC-23B42_2020_EPI_ISL_418092	Wales
hCoV-19_Wales_PHWC-23B51_2020_EPI_ISL_420914	Wales
hCoV-19_Wales_PHWC-23B60_2020_EPI_ISL_418093	Wales
hCoV-19_Wales_PHWC-23B7F_2020_EPI_ISL_418094	Wales
hCoV-19_Wales_PHWC-23B9D_2020_EPI_ISL_418095	Wales
hCoV-19_Wales_PHWC-23BAC_2020_EPI_ISL_418096	Wales
hCoV-19_Wales_PHWC-23BD9_2020_EPI_ISL_418097	Wales
hCoV-19_Wales_PHWC-23BE8_2020_EPI_ISL_418098	Wales
hCoV-19_Wales_PHWC-23BF7_2020_EPI_ISL_418099	Wales
hCoV-19_Wales_PHWC-23C21_2020_EPI_ISL_418100	Wales
hCoV-19_Wales_PHWC-23CB8_2020_EPI_ISL_418101	Wales
hCoV-19_Wales_PHWC-23CC7_2020_EPI_ISL_418102	Wales
hCoV-19_Wales_PHWC-23CD6_2020_EPI_ISL_418103	Wales
hCoV-19_Wales_PHWC-23CE5_2020_EPI_ISL_418104	Wales
hCoV-19_Wales_PHWC-23CF4_2020_EPI_ISL_418105	Wales
hCoV-19_Wales_PHWC-23D00_2020_EPI_ISL_418106	Wales
hCoV-19_Wales_PHWC-23D1F_2020_EPI_ISL_418107	Wales
hCoV-19_Wales_PHWC-23D2E_2020_EPI_ISL_418108	Wales
hCoV-19_Wales_PHWC-23D4C_2020_EPI_ISL_418109	Wales
hCoV-19_Wales_PHWC-23D6A_2020_EPI_ISL_418110	Wales
hCoV-19_Wales_PHWC-23D79_2020_EPI_ISL_418111	Wales
hCoV-19_Wales_PHWC-23D88_2020_EPI_ISL_418112	Wales
hCoV-19_Wales_PHWC-23DB5_2020_EPI_ISL_418113	Wales
hCoV-19_Wales_PHWC-23DE2_2020_EPI_ISL_418114	Wales
hCoV-19_Wales_PHWC-23DF1_2020_EPI_ISL_418115	Wales
hCoV-19_Wales_PHWC-23E1C_2020_EPI_ISL_418116	Wales
hCoV-19_Wales_PHWC-23E2B_2020_EPI_ISL_418117	Wales
hCoV-19_Wales_PHWC-23E3A_2020_EPI_ISL_418118	Wales
hCoV-19_Wales_PHWC-23E49_2020_EPI_ISL_418119	Wales
hCoV-19_Wales_PHWC-23E58_2020_EPI_ISL_420915	Wales
hCoV-19_Wales_PHWC-23E67_2020_EPI_ISL_418120	Wales
hCoV-19_Wales_PHWC-23E76_2020_EPI_ISL_418121	Wales
hCoV-19_Wales_PHWC-23E85_2020_EPI_ISL_418122	Wales
hCoV-19_Wales_PHWC-23E94_2020_EPI_ISL_418123	Wales
hCoV-19_Wales_PHWC-23EA3_2020_EPI_ISL_418124	Wales
hCoV-19_Wales_PHWC-23EC1_2020_EPI_ISL_418125	Wales
hCoV-19_Wales_PHWC-23ED0_2020_EPI_ISL_420916	Wales
hCoV-19_Wales_PHWC-23EEF_2020_EPI_ISL_418126	Wales
hCoV-19_Wales_PHWC-23EFE_2020_EPI_ISL_418127	Wales
hCoV-19_Wales_PHWC-23F19_2020_EPI_ISL_418128	Wales
hCoV-19_Wales_PHWC-23F46_2020_EPI_ISL_418129	Wales
hCoV-19_Wales_PHWC-23F55_2020_EPI_ISL_418130	Wales
hCoV-19_Wales_PHWC-23F64_2020_EPI_ISL_418131	Wales
hCoV-19_Wales_PHWC-23F73_2020_EPI_ISL_418132	Wales
hCoV-19_Wales_PHWC-23FA0_2020_EPI_ISL_418133	Wales
hCoV-19_Wales_PHWC-23FBF_2020_EPI_ISL_420917	Wales
hCoV-19_Wales_PHWC-23FDD_2020_EPI_ISL_418134	Wales
hCoV-19_Wales_PHWC-23FEC_2020_EPI_ISL_418135	Wales
hCoV-19_Wales_PHWC-23FFB_2020_EPI_ISL_418136	Wales
hCoV-19_Wales_PHWC-24006_2020_EPI_ISL_418137	Wales
hCoV-19_Wales_PHWC-24015_2020_EPI_ISL_418138	Wales
hCoV-19_Wales_PHWC-24024_2020_EPI_ISL_418139	Wales
hCoV-19_Wales_PHWC-24033_2020_EPI_ISL_418140	Wales
hCoV-19_Wales_PHWC-240BB_2020_EPI_ISL_418141	Wales
hCoV-19_Wales_PHWC-240CA_2020_EPI_ISL_418142	Wales
hCoV-19_Wales_PHWC-240D9_2020_EPI_ISL_418143	Wales
hCoV-19_Wales_PHWC-240E8_2020_EPI_ISL_418144	Wales
hCoV-19_Wales_PHWC-240F7_2020_EPI_ISL_418145	Wales
hCoV-19_Wales_PHWC-24112_2020_EPI_ISL_418146	Wales
hCoV-19_Wales_PHWC-24121_2020_EPI_ISL_418147	Wales
hCoV-19_Wales_PHWC-2414F_2020_EPI_ISL_418148	Wales
hCoV-19_Wales_PHWC-2415E_2020_EPI_ISL_418149	Wales
hCoV-19_Wales_PHWC-2416D_2020_EPI_ISL_418150	Wales
hCoV-19_Wales_PHWC-2419A_2020_EPI_ISL_418151	Wales
hCoV-19_Wales_PHWC-241A9_2020_EPI_ISL_418152	Wales
hCoV-19_Wales_PHWC-241E5_2020_EPI_ISL_418153	Wales
hCoV-19_Wales_PHWC-241F4_2020_EPI_ISL_418154	Wales
hCoV-19_Wales_PHWC-2422E_2020_EPI_ISL_418155	Wales
hCoV-19_Wales_PHWC-2423D_2020_EPI_ISL_418156	Wales
hCoV-19_Wales_PHWC-2426A_2020_EPI_ISL_418157	Wales
hCoV-19_Wales_PHWC-24279_2020_EPI_ISL_418158	Wales
hCoV-19_Wales_PHWC-24288_2020_EPI_ISL_418159	Wales
hCoV-19_Wales_PHWC-24297_2020_EPI_ISL_418160	Wales
hCoV-19_Wales_PHWC-242A6_2020_EPI_ISL_418161	Wales
hCoV-19_Wales_PHWC-242B5_2020_EPI_ISL_418162	Wales
hCoV-19_Wales_PHWC-242C4_2020_EPI_ISL_418163	Wales
hCoV-19_Wales_PHWC-242D3_2020_EPI_ISL_418164	Wales
hCoV-19_Wales_PHWC-242E2_2020_EPI_ISL_418165	Wales
hCoV-19_Wales_PHWC-2433A_2020_EPI_ISL_419398	Wales
hCoV-19_Wales_PHWC-24349_2020_EPI_ISL_419399	Wales
hCoV-19_Wales_PHWC-24358_2020_EPI_ISL_419400	Wales
hCoV-19_Wales_PHWC-24367_2020_EPI_ISL_419401	Wales
hCoV-19_Wales_PHWC-24385_2020_EPI_ISL_419402	Wales
hCoV-19_Wales_PHWC-24394_2020_EPI_ISL_419403	Wales
hCoV-19_Wales_PHWC-243A3_2020_EPI_ISL_419404	Wales
hCoV-19_Wales_PHWC-243C1_2020_EPI_ISL_419405	Wales
hCoV-19_Wales_PHWC-243D0_2020_EPI_ISL_419406	Wales
hCoV-19_Wales_PHWC-243EF_2020_EPI_ISL_419407	Wales
hCoV-19_Wales_PHWC-243FE_2020_EPI_ISL_419408	Wales
hCoV-19_Wales_PHWC-24419_2020_EPI_ISL_419409	Wales
hCoV-19_Wales_PHWC-24437_2020_EPI_ISL_419410	Wales
hCoV-19_Wales_PHWC-24446_2020_EPI_ISL_419411	Wales
hCoV-19_Wales_PHWC-24455_2020_EPI_ISL_419412	Wales
hCoV-19_Wales_PHWC-24464_2020_EPI_ISL_419413	Wales
hCoV-19_Wales_PHWC-24473_2020_EPI_ISL_419414	Wales
hCoV-19_Wales_PHWC-24482_2020_EPI_ISL_419415	Wales
hCoV-19_Wales_PHWC-24491_2020_EPI_ISL_419416	Wales
hCoV-19_Wales_PHWC-244BF_2020_EPI_ISL_419417	Wales
hCoV-19_Wales_PHWC-244CE_2020_EPI_ISL_419418	Wales
hCoV-19_Wales_PHWC-244DD_2020_EPI_ISL_419419	Wales
hCoV-19_Wales_PHWC-244EC_2020_EPI_ISL_419420	Wales
hCoV-19_Wales_PHWC-244FB_2020_EPI_ISL_419421	Wales
hCoV-19_Wales_PHWC-24507_2020_EPI_ISL_419422	Wales
hCoV-19_Wales_PHWC-24516_2020_EPI_ISL_419423	Wales
hCoV-19_Wales_PHWC-24525_2020_EPI_ISL_419424	Wales
hCoV-19_Wales_PHWC-24534_2020_EPI_ISL_419425	Wales
hCoV-19_Wales_PHWC-24543_2020_EPI_ISL_419426	Wales
hCoV-19_Wales_PHWC-24552_2020_EPI_ISL_419427	Wales
hCoV-19_Wales_PHWC-2458F_2020_EPI_ISL_419428	Wales
hCoV-19_Wales_PHWC-2459E_2020_EPI_ISL_419429	Wales
hCoV-19_Wales_PHWC-245AD_2020_EPI_ISL_419430	Wales
hCoV-19_Wales_PHWC-245BC_2020_EPI_ISL_419431	Wales
hCoV-19_Wales_PHWC-24631_2020_EPI_ISL_419432	Wales
hCoV-19_Wales_PHWC-24640_2020_EPI_ISL_419433	Wales
hCoV-19_Wales_PHWC-2465F_2020_EPI_ISL_419434	Wales
hCoV-19_Wales_PHWC-2466E_2020_EPI_ISL_419435	Wales
hCoV-19_Wales_PHWC-2467D_2020_EPI_ISL_419436	Wales
hCoV-19_Wales_PHWC-2468C_2020_EPI_ISL_419437	Wales
hCoV-19_Wales_PHWC-2469B_2020_EPI_ISL_419438	Wales
hCoV-19_Wales_PHWC-246AA_2020_EPI_ISL_419439	Wales
hCoV-19_Wales_PHWC-246B9_2020_EPI_ISL_419440	Wales
hCoV-19_Wales_PHWC-246C8_2020_EPI_ISL_419441	Wales
hCoV-19_Wales_PHWC-246D7_2020_EPI_ISL_419442	Wales
hCoV-19_Wales_PHWC-246E6_2020_EPI_ISL_419443	Wales
hCoV-19_Wales_PHWC-246F5_2020_EPI_ISL_419444	Wales
hCoV-19_Wales_PHWC-247B6_2020_EPI_ISL_419445	Wales
hCoV-19_Wales_PHWC-247C5_2020_EPI_ISL_419446	Wales
hCoV-19_Wales_PHWC-247D4_2020_EPI_ISL_419447	Wales
hCoV-19_Wales_PHWC-247F2_2020_EPI_ISL_419448	Wales
hCoV-19_Wales_PHWC-2480E_2020_EPI_ISL_419449	Wales
hCoV-19_Wales_PHWC-2481D_2020_EPI_ISL_419450	Wales
hCoV-19_Wales_PHWC-2482C_2020_EPI_ISL_419451	Wales
hCoV-19_Wales_PHWC-24895_2020_EPI_ISL_420930	Wales
hCoV-19_Wales_PHWC-248A4_2020_EPI_ISL_419452	Wales
hCoV-19_Wales_PHWC-248B3_2020_EPI_ISL_419453	Wales
hCoV-19_Wales_PHWC-248C2_2020_EPI_ISL_419454	Wales
hCoV-19_Wales_PHWC-248D1_2020_EPI_ISL_420931	Wales
hCoV-19_Wales_PHWC-248E0_2020_EPI_ISL_420922	Wales
hCoV-19_Wales_PHWC-248FF_2020_EPI_ISL_419455	Wales
hCoV-19_Wales_PHWC-2490B_2020_EPI_ISL_419456	Wales
hCoV-19_Wales_PHWC-2491A_2020_EPI_ISL_419457	Wales
hCoV-19_Wales_PHWC-24929_2020_EPI_ISL_419458	Wales
hCoV-19_Wales_PHWC-24938_2020_EPI_ISL_419459	Wales
hCoV-19_Wales_PHWC-24947_2020_EPI_ISL_419460	Wales
hCoV-19_Wales_PHWC-24956_2020_EPI_ISL_419461	Wales
hCoV-19_Wales_PHWC-24965_2020_EPI_ISL_419462	Wales
hCoV-19_Wales_PHWC-24974_2020_EPI_ISL_420918	Wales
hCoV-19_Wales_PHWC-24983_2020_EPI_ISL_420919	Wales
