MT072688_1	Nepal
hCoV_19_USA_WI_259_2020_EPI_ISL_428935	USA
hCoV_19_USA_WI_25_2020_EPI_ISL_421283	USA
hCoV_19_USA_WI_260_2020_EPI_ISL_428936	USA
hCoV_19_USA_WI_26_2020_EPI_ISL_421284	USA
hCoV_19_USA_WI_27_2020_EPI_ISL_421285	USA
hCoV_19_USA_WI_28_2020_EPI_ISL_421286	USA
hCoV_19_USA_WI_29_2020_EPI_ISL_421287	USA
hCoV_19_USA_WI_30_2020_EPI_ISL_421288	USA
hCoV_19_USA_WI_31_2020_EPI_ISL_421289	USA
hCoV_19_USA_WI_32_2020_EPI_ISL_421290	USA
hCoV_19_USA_WI_33_2020_EPI_ISL_421291	USA
hCoV_19_USA_WI_34_2020_EPI_ISL_421292	USA
hCoV_19_USA_WI_35_2020_EPI_ISL_421293	USA
hCoV_19_USA_WI_36_2020_EPI_ISL_421294	USA
hCoV_19_USA_WI_37_2020_EPI_ISL_421295	USA
hCoV_19_USA_WI_38_2020_EPI_ISL_421296	USA
hCoV_19_USA_WI_39_2020_EPI_ISL_421297	USA
hCoV_19_USA_WI_40_2020_EPI_ISL_421298	USA
hCoV_19_USA_WI_41_2020_EPI_ISL_421299	USA
hCoV_19_USA_WI_42_2020_EPI_ISL_421300	USA
hCoV_19_USA_WI_43_2020_EPI_ISL_421301	USA
hCoV_19_USA_WI_44_2020_EPI_ISL_421302	USA
hCoV_19_USA_WI_45_2020_EPI_ISL_421303	USA
hCoV_19_USA_WI_46_2020_EPI_ISL_421304	USA
hCoV_19_USA_WI_47_2020_EPI_ISL_421305	USA
hCoV_19_USA_WI_48_2020_EPI_ISL_421306	USA
hCoV_19_USA_WI_49_2020_EPI_ISL_421307	USA
hCoV_19_USA_WI_50_2020_EPI_ISL_421308	USA
hCoV_19_USA_WI_51_2020_EPI_ISL_421309	USA
hCoV_19_USA_WI_52_2020_EPI_ISL_421310	USA
hCoV_19_USA_WI_53_2020_EPI_ISL_421311	USA
hCoV_19_USA_WI_54_2020_EPI_ISL_421312	USA
hCoV_19_USA_WI_55_2020_EPI_ISL_421313	USA
hCoV_19_USA_WI_56_2020_EPI_ISL_421314	USA
hCoV_19_USA_WI_57_2020_EPI_ISL_421315	USA
hCoV_19_USA_WI_58_2020_EPI_ISL_421316	USA
hCoV_19_USA_WI_59_2020_EPI_ISL_421317	USA
hCoV_19_USA_WI_60_2020_EPI_ISL_421318	USA
hCoV_19_USA_WI_61_2020_EPI_ISL_421319	USA
hCoV_19_USA_WI_62_2020_EPI_ISL_421320	USA
hCoV_19_USA_WI_63_2020_EPI_ISL_421321	USA
hCoV_19_USA_WI_64_2020_EPI_ISL_421322	USA
hCoV_19_USA_WI_65_2020_EPI_ISL_421323	USA
hCoV_19_USA_WI_66_2020_EPI_ISL_421324	USA
hCoV_19_USA_WI_67_2020_EPI_ISL_421325	USA
hCoV_19_USA_WI_68_2020_EPI_ISL_421326	USA
hCoV_19_USA_WI_69_2020_EPI_ISL_421327	USA
hCoV_19_USA_WI_70_2020_EPI_ISL_421328	USA
hCoV_19_USA_WI_71_2020_EPI_ISL_421329	USA
hCoV_19_USA_WI_72_2020_EPI_ISL_421330	USA
hCoV_19_USA_WI_73_2020_EPI_ISL_421331	USA
hCoV_19_USA_WI_74_2020_EPI_ISL_421332	USA
hCoV_19_USA_WI_75_2020_EPI_ISL_421333	USA
hCoV_19_USA_WI_76_2020_EPI_ISL_421334	USA
hCoV_19_USA_WI_77_2020_EPI_ISL_421335	USA
hCoV_19_USA_WI_78_2020_EPI_ISL_421336	USA
hCoV_19_USA_WI_79_2020_EPI_ISL_421338	USA
hCoV_19_USA_WI_80_2020_EPI_ISL_421339	USA
hCoV_19_USA_WI_81_2020_EPI_ISL_421340	USA
hCoV_19_USA_WI_82_2020_EPI_ISL_421341	USA
hCoV_19_USA_WI_83_2020_EPI_ISL_421342	USA
hCoV_19_USA_WI_84_2020_EPI_ISL_421343	USA
hCoV_19_USA_WI_85_2020_EPI_ISL_425142	USA
hCoV_19_USA_WI_86_2020_EPI_ISL_425143	USA
hCoV_19_USA_WI_87_2020_EPI_ISL_425144	USA
hCoV_19_USA_WI_88_2020_EPI_ISL_425145	USA
hCoV_19_USA_WI_89_2020_EPI_ISL_425146	USA
hCoV_19_USA_WI_90_2020_EPI_ISL_425147	USA
hCoV_19_USA_WI_91_2020_EPI_ISL_425148	USA
hCoV_19_USA_WI_92_2020_EPI_ISL_425149	USA
hCoV_19_USA_WI_93_2020_EPI_ISL_425150	USA
hCoV_19_USA_WI_94_2020_EPI_ISL_425151	USA
hCoV_19_USA_WI_95_2020_EPI_ISL_425152	USA
hCoV_19_USA_WI_96_2020_EPI_ISL_425153	USA
hCoV_19_USA_WI_97_2020_EPI_ISL_425154	USA
hCoV_19_USA_WI_98_2020_EPI_ISL_425155	USA
hCoV_19_USA_WI_99_2020_EPI_ISL_425156	USA
hCoV_19_USA_WI_GMF_00018_2020_EPI_ISL_418184	USA
hCoV_19_USA_WI_GMF_00049_2020_EPI_ISL_418185	USA
hCoV_19_USA_WI_GMF_00227_2020_EPI_ISL_418186	USA
hCoV_19_USA_WI_GMF_00228_2020_EPI_ISL_418187	USA
hCoV_19_USA_WI_GMF_00232_2020_EPI_ISL_418188	USA
hCoV_19_USA_WI_GMF_00237_2020_EPI_ISL_418189	USA
hCoV_19_USA_WI_GMF_00384_2020_EPI_ISL_422464	USA
hCoV_19_USA_WI_GMF_00441_2020_EPI_ISL_422465	USA
hCoV_19_USA_WI_GMF_00498_2020_EPI_ISL_422453	USA
hCoV_19_USA_WI_GMF_00557_2020_EPI_ISL_422459	USA
hCoV_19_USA_WI_GMF_00588_2020_EPI_ISL_422463	USA
hCoV_19_USA_WI_GMF_00707_2020_EPI_ISL_422461	USA
hCoV_19_USA_WI_GMF_00744_2020_EPI_ISL_422462	USA
hCoV_19_USA_WI_GMF_00822_2020_EPI_ISL_429843	USA
hCoV_19_USA_WI_GMF_00857_2020_EPI_ISL_429844	USA
hCoV_19_USA_WI_GMF_00921_2020_EPI_ISL_426160	USA
hCoV_19_USA_WI_GMF_00928_2020_EPI_ISL_426161	USA
hCoV_19_USA_WI_GMF_00986_2020_EPI_ISL_426159	USA
hCoV_19_USA_WI_GMF_01047_2020_EPI_ISL_429845	USA
hCoV_19_USA_WI_GMF_01158_2020_EPI_ISL_429846	USA
hCoV_19_USA_WI_GMF_01159_2020_EPI_ISL_429847	USA
hCoV_19_USA_WI_GMF_01316_2020_EPI_ISL_429848	USA
hCoV_19_USA_WI_GMF_01455_2020_EPI_ISL_435394_2020_04_21	USA
hCoV_19_USA_WI_GMF_01481_2020_EPI_ISL_435395_2020_04_21	USA
hCoV_19_USA_WI_GMF_01534_2020_EPI_ISL_435396_2020_04_22	USA
hCoV_19_USA_WI_GMF_01535_2020_EPI_ISL_435397_2020_04_21	USA
hCoV_19_USA_WI_GMF_01551_2020_EPI_ISL_435398_2020_04_22	USA
hCoV_19_USA_WI_GMF_01591_2020_EPI_ISL_435399_2020_04_23	USA
hCoV_19_USA_WI_GMF_01602_2020_EPI_ISL_435400_2020_04_23	USA
hCoV_19_USA_WI_GMF_01828_2020_EPI_ISL_435401_2020_04_26	USA
hCoV_19_USA_WI_GMF_01854_2020_EPI_ISL_435402_2020_04_26	USA
hCoV_19_USA_WI_GMF_01901_2020_EPI_ISL_436891_2020_04_27	USA
hCoV_19_USA_WI_GMF_01978_2020_EPI_ISL_436892_2020_04_28	USA
hCoV_19_USA_WI_GMF_01992_2020_EPI_ISL_436893_2020_04_28	USA
hCoV_19_USA_WI_GMF_01993_2020_EPI_ISL_436894_2020_04_28	USA
hCoV_19_USA_WI_GMF_01999_2020_EPI_ISL_436895_2020_04_28	USA
hCoV_19_USA_WI_GMF_02263_2020_EPI_ISL_436896_2020_05_02	USA
hCoV_19_USA_WI_GMF_02274_2020_EPI_ISL_436897_2020_05_03	USA
hCoV_19_USA_WI_GMF_02294_2020_EPI_ISL_436898_2020_05_03	USA
hCoV_19_USA_WI_GMF_02314_2020_EPI_ISL_436899_2020_05_03	USA
hCoV_19_USA_WI_GMF_02381_2020_EPI_ISL_436900_2020_05_04	USA
hCoV_19_USA_WI_GMF00281_2020_EPI_ISL_419652	USA
hCoV_19_USA_WI_GMF00441_2020_EPI_ISL_419650	USA
hCoV_19_USA_WI_GMF00466_2020_EPI_ISL_419651	USA
hCoV_19_USA_WI_UW_261_2020_EPI_ISL_434607_2020_03_26	USA
hCoV_19_USA_WI_UW_262_2020_EPI_ISL_434608_2020_04_10	USA
hCoV_19_USA_WI_UW_263_2020_EPI_ISL_434609_2020_04_08	USA
hCoV_19_USA_WI_UW_264_2020_EPI_ISL_434610_2020_04_12	USA
hCoV_19_USA_WI_UW_265_2020_EPI_ISL_434611_2020_04_08	USA
hCoV_19_USA_WI_UW_266_2020_EPI_ISL_434612_2020_04_07	USA
hCoV_19_USA_WI_UW_267_2020_EPI_ISL_434613_2020_04_08	USA
hCoV_19_USA_WI_UW_268_2020_EPI_ISL_434614_2020_04_06	USA
hCoV_19_USA_WI_UW_269_2020_EPI_ISL_434615_2020_04_06	USA
hCoV_19_USA_WI_UW_270_2020_EPI_ISL_436564_2020_03_12	USA
hCoV_19_USA_WI_UW_271_2020_EPI_ISL_436565_2020_04_26	USA
hCoV_19_USA_WI_UW_272_2020_EPI_ISL_436566_2020_03_27	USA
hCoV_19_USA_WI_UW_273_2020_EPI_ISL_436567_2020_03_31	USA
hCoV_19_USA_WI_UW_274_2020_EPI_ISL_436568_2020_03_31	USA
hCoV_19_USA_WI_UW_275_2020_EPI_ISL_436569_2020_04_01	USA
hCoV_19_USA_WI_UW_276_2020_EPI_ISL_436570_2020_04_01	USA
hCoV_19_USA_WI_UW_277_2020_EPI_ISL_436571_2020_04_02	USA
hCoV_19_USA_WI_UW_278_2020_EPI_ISL_436572_2020_04_03	USA
hCoV_19_USA_WI_UW_279_2020_EPI_ISL_436573_2020_04_03	USA
hCoV_19_USA_WI_UW_280_2020_EPI_ISL_436574_2020_04_03	USA
hCoV_19_USA_WI_UW_281_2020_EPI_ISL_436575_2020_04_06	USA
hCoV_19_USA_WI_UW_282_2020_EPI_ISL_436576_2020_04_06	USA
hCoV_19_USA_WI_UW_283_2020_EPI_ISL_436577_2020_04_06	USA
hCoV_19_USA_WI_UW_284_2020_EPI_ISL_436578_2020_04_07	USA
hCoV_19_USA_WI_UW_285_2020_EPI_ISL_436579_2020_04_06	USA
hCoV_19_USA_WI_UW_286_2020_EPI_ISL_436580_2020_04_06	USA
hCoV_19_USA_WI_UW_287_2020_EPI_ISL_436581_2020_04_06	USA
hCoV_19_USA_WI_UW_288_2020_EPI_ISL_436582_2020_04_08	USA
hCoV_19_USA_WI_UW_289_2020_EPI_ISL_436583_2020_04_08	USA
hCoV_19_USA_WI_UW_290_2020_EPI_ISL_436584_2020_04_08	USA
hCoV_19_USA_WI_UW_291_2020_EPI_ISL_436585_2020_04_08	USA
hCoV_19_USA_WI_UW_292_2020_EPI_ISL_436586_2020_04_08	USA
hCoV_19_USA_WI_UW_293_2020_EPI_ISL_436587_2020_04_09	USA
hCoV_19_USA_WI_UW_294_2020_EPI_ISL_436588_2020_04_09	USA
hCoV_19_USA_WI_UW_295_2020_EPI_ISL_436589_2020_04_11	USA
hCoV_19_USA_WI_UW_296_2020_EPI_ISL_436590_2020_04_09	USA
hCoV_19_USA_WI_UW_297_2020_EPI_ISL_436591_2020_04_13	USA
hCoV_19_USA_WI_UW_298_2020_EPI_ISL_436592_2020_04_13	USA
hCoV_19_USA_WI_UW_299_2020_EPI_ISL_436593_2020_04_13	USA
hCoV_19_USA_WI_UW_300_2020_EPI_ISL_436594_2020_04_13	USA
hCoV_19_USA_WI_UW_301_2020_EPI_ISL_436595_2020_04_13	USA
hCoV_19_USA_WI_UW_302_2020_EPI_ISL_436596_2020_04_13	USA
hCoV_19_USA_WI_UW_303_2020_EPI_ISL_436597_2020_04_13	USA
hCoV_19_USA_WI_UW_304_2020_EPI_ISL_436598_2020_04_13	USA
hCoV_19_USA_WI_UW_305_2020_EPI_ISL_436599_2020_04_14	USA
hCoV_19_USA_WI_UW_306_2020_EPI_ISL_436600_2020_04_14	USA
hCoV_19_USA_WI_UW_307_2020_EPI_ISL_436601_2020_04_15	USA
hCoV_19_USA_WI_UW_308_2020_EPI_ISL_436602_2020_04_16	USA
hCoV_19_USA_WI_UW_309_2020_EPI_ISL_436603_2020_04_16	USA
hCoV_19_USA_WI_UW_310_2020_EPI_ISL_436604_2020_04_15	USA
hCoV_19_USA_WI_UW_311_2020_EPI_ISL_436605_2020_04_14	USA
hCoV_19_USA_WI_UW_312_2020_EPI_ISL_436606_2020_04_27	USA
hCoV_19_USA_WI_UW_313_2020_EPI_ISL_436607_2020_04_16	USA
hCoV_19_USA_WI_UW_314_2020_EPI_ISL_436608_2020_04_16	USA
hCoV_19_USA_WI_UW_315_2020_EPI_ISL_436609_2020_04_17	USA
hCoV_19_USA_WI_UW_316_2020_EPI_ISL_436610_2020_04_18	USA
hCoV_19_USA_WI_UW_317_2020_EPI_ISL_436611_2020_04_19	USA
hCoV_19_USA_WI_UW_318_2020_EPI_ISL_436612_2020_04_19	USA
hCoV_19_USA_WI_UW_319_2020_EPI_ISL_436613_2020_04_21	USA
hCoV_19_USA_WI_UW_320_2020_EPI_ISL_436614_2020_04_21	USA
hCoV_19_USA_WI_UW_321_2020_EPI_ISL_436615_2020_04_23	USA
hCoV_19_USA_WI_UW_322_2020_EPI_ISL_436616_2020_04_23	USA
hCoV_19_USA_WI_UW_323_2020_EPI_ISL_436617_2020_04_23	USA
hCoV_19_USA_WI_UW_324_2020_EPI_ISL_436618_2020_04_24	USA
hCoV_19_USA_WI_UW_325_2020_EPI_ISL_436619_2020_04_24	USA
hCoV_19_USA_WI_UW_326_2020_EPI_ISL_436620_2020_04_25	USA
hCoV_19_USA_WI_UW_327_2020_EPI_ISL_436621_2020_04_25	USA
hCoV_19_USA_WI_UW_328_2020_EPI_ISL_436622_2020_04_26	USA
hCoV_19_USA_WI_UW_329_2020_EPI_ISL_436623_2020_04_25	USA
hCoV_19_USA_WI_UW_330_2020_EPI_ISL_436624_2020_04_26	USA
hCoV_19_USA_WI_UW_331_2020_EPI_ISL_436625_2020_04_26	USA
hCoV_19_USA_WI_UW_332_2020_EPI_ISL_436626_2020_04_26	USA
hCoV_19_USA_WI_UW_333_2020_EPI_ISL_436627_2020_03_24	USA
hCoV_19_USA_WI_UW_334_2020_EPI_ISL_436628_2020_03_24	USA
hCoV_19_USA_WI_UW_335_2020_EPI_ISL_436629_2020_03_24	USA
hCoV_19_USA_WI_UW_336_2020_EPI_ISL_436630_2020_03_25	USA
hCoV_19_USA_WI_UW_337_2020_EPI_ISL_436631_2020_03_26	USA
hCoV_19_USA_WI_UW_338_2020_EPI_ISL_436632_2020_03_26	USA
hCoV_19_USA_WI_UW_339_2020_EPI_ISL_436633_2020_03_31	USA
hCoV_19_USA_WI_UW_340_2020_EPI_ISL_436634_2020_04_01	USA
hCoV_19_USA_WI_UW_341_2020_EPI_ISL_436635_2020_04_02	USA
hCoV_19_USA_WI_UW_342_2020_EPI_ISL_436636_2020_04_04	USA
hCoV_19_USA_WI_UW_343_2020_EPI_ISL_436637_2020_04_05	USA
hCoV_19_USA_WI_UW_344_2020_EPI_ISL_436638_2020_04_06	USA
hCoV_19_USA_WI_UW_345_2020_EPI_ISL_436639_2020_04_09	USA
hCoV_19_USA_WI_UW_346_2020_EPI_ISL_436640_2020_04_21	USA
hCoV_19_USA_WI1_2020_EPI_ISL_408670	USA
hCoV_19_USA_WY_WYPHL001_2020_EPI_ISL_421272	USA
hCoV_19_USA_WY_WYPHL003_2020_EPI_ISL_421345	USA
hCoV_19_USA_WY_WYPHL005_2020_EPI_ISL_421347	USA
hCoV_19_USA_WY_WYPHL006_2020_EPI_ISL_421543	USA
hCoV_19_USA_WY_WYPHL007_2020_EPI_ISL_421544	USA
hCoV_19_USA_WY_WYPHL008_2020_EPI_ISL_421545	USA
hCoV_19_USA_WY_WYPHL009_2020_EPI_ISL_421546	USA
hCoV_19_USA_WY_WYPHL010_2020_EPI_ISL_421547	USA
hCoV_19_USA_WY_WYPHL011_2020_EPI_ISL_421548	USA
hCoV_19_USA_WY_WYPHL012_2020_EPI_ISL_421549	USA
hCoV_19_USA_WY_WYPHL014_2020_EPI_ISL_421550	USA
hCoV_19_USA_WY_WYPHL015_2020_EPI_ISL_421551	USA
hCoV_19_USA_WY_WYPHL018_2020_EPI_ISL_421552	USA
hCoV_19_USA_WY_WYPHL019_2020_EPI_ISL_421553	USA
hCoV_19_USA_WY_WYPHL020_2020_EPI_ISL_421554	USA
hCoV_19_United_Arab_Emirates_L0184_2020_EPI_ISL_435121_2020_02_25	United Arab Emirates
hCoV_19_United_Arab_Emirates_L0231_2020_EPI_ISL_435122_2020_03_14	United Arab Emirates
hCoV_19_United_Arab_Emirates_L0484_2020_EPI_ISL_435123_2020_03_12	United Arab Emirates
hCoV_19_United_Arab_Emirates_L068_2020_EPI_ISL_435120_2020_03_14	United Arab Emirates
hCoV_19_United_Arab_Emirates_L0879_2020_EPI_ISL_435124_2020_03_16	United Arab Emirates
hCoV_19_United_Arab_Emirates_L0881_2020_EPI_ISL_435125_2020_03_16	United Arab Emirates
hCoV_19_United_Arab_Emirates_L0904_2020_EPI_ISL_435126_2020_02_25	United Arab Emirates
hCoV_19_United_Arab_Emirates_L0_2020_EPI_ISL_435119_2020_03_12	United Arab Emirates
hCoV_19_United_Arab_Emirates_L1014_2020_EPI_ISL_435127_2020_03_15	United Arab Emirates
hCoV_19_United_Arab_Emirates_L1076_2020_EPI_ISL_435128_2020_03_15	United Arab Emirates
hCoV_19_United_Arab_Emirates_L1758_2020_EPI_ISL_435129_2020_03_10	United Arab Emirates
hCoV_19_United_Arab_Emirates_L2185_2020_EPI_ISL_435130_2020_03_12	United Arab Emirates
hCoV_19_United_Arab_Emirates_L2409_2020_EPI_ISL_435131_2020_02_25	United Arab Emirates
hCoV_19_United_Arab_Emirates_L3779_2020_EPI_ISL_435132_2020_03_15	United Arab Emirates
hCoV_19_United_Arab_Emirates_L4184_2020_EPI_ISL_435133_2020_03_10	United Arab Emirates
hCoV_19_United_Arab_Emirates_L4280_2020_EPI_ISL_435134_2020_02_08	United Arab Emirates
hCoV_19_United_Arab_Emirates_L4682_2020_EPI_ISL_435135_2020_02_25	United Arab Emirates
hCoV_19_United_Arab_Emirates_L5621_2020_EPI_ISL_435136_2020_03_11	United Arab Emirates
hCoV_19_United_Arab_Emirates_L5630_2020_EPI_ISL_435137_2020_01_29	United Arab Emirates
hCoV_19_United_Arab_Emirates_L6599_2020_EPI_ISL_435138_2020_02_25	United Arab Emirates
hCoV_19_United_Arab_Emirates_L6627_2020_EPI_ISL_435139_2020_02_25	United Arab Emirates
hCoV_19_United_Arab_Emirates_L7356_2020_EPI_ISL_435140_2020_03_12	United Arab Emirates
hCoV_19_United_Arab_Emirates_L9440_2020_EPI_ISL_435141_2020_03_12	United Arab Emirates
hCoV_19_United_Arab_Emirates_L9766_2020_EPI_ISL_435142_2020_03_14	United Arab Emirates
hCoV_19_United_Arab_Emirates_L9768_2020_EPI_ISL_435143_2020_03_18	United Arab Emirates
hCoV_19_Uruguay_Mdeo_1_2020_EPI_ISL_444493_2020_03_13	Uruguay
hCoV_19_Uruguay_UY_10_2020_EPI_ISL_429257	Uruguay
hCoV_19_Uruguay_UY_1_2020_EPI_ISL_426476	Uruguay
hCoV_19_Uruguay_UY_2_2020_EPI_ISL_426477	Uruguay
hCoV_19_Uruguay_UY_3_2020_EPI_ISL_426478	Uruguay
hCoV_19_Uruguay_UY_4_2020_EPI_ISL_426479	Uruguay
hCoV_19_Uruguay_UY_5_2020_EPI_ISL_426480	Uruguay
hCoV_19_Uruguay_UY_6_2_2020_EPI_ISL_426482	Uruguay
hCoV_19_Uruguay_UY_6_2020_EPI_ISL_426481	Uruguay
hCoV_19_Uruguay_UY_8_2020_EPI_ISL_426583	Uruguay
hCoV_19_Uruguay_UY_9_2020_EPI_ISL_426584	Uruguay
hCoV_19_Uzbekistan_UZB_10692_N_2020_EPI_ISL_437499_2020_03_02	Uzbekistan
hCoV_19_Uzbekistan_UZB_6_2020_EPI_ISL_437498_2020_03_02	Uzbekistan
hCoV_19_Vietnam_19_01S_2020_EPI_ISL_418269	Vietnam
hCoV_19_Vietnam_19_02S_2020_EPI_ISL_418267	Vietnam
hCoV_19_Vietnam_38142_2020_EPI_ISL_416427	Vietnam
hCoV_19_Vietnam_39607_2020_EPI_ISL_416428	Vietnam
hCoV_19_Vietnam_CM295_2020_EPI_ISL_416430	Vietnam
hCoV_19_Vietnam_CM296_2020_EPI_ISL_416431	Vietnam
hCoV_19_Vietnam_CM99_2020_EPI_ISL_416429	Vietnam
hCoV_19_Vietnam_OUCRU01097_2020_EPI_ISL_435317_2020_03_18	Vietnam
hCoV_19_Vietnam_OUCRU022_2020_EPI_ISL_435303_2020_03_07	Vietnam
hCoV_19_Vietnam_OUCRU026_2020_EPI_ISL_435305_2020_03_07	Vietnam
hCoV_19_Vietnam_OUCRU0299_2020_EPI_ISL_435308_2020_03_09	Vietnam
hCoV_19_Vietnam_OUCRU0300_2020_EPI_ISL_435310_2020_03_09	Vietnam
hCoV_19_Vietnam_OUCRU0418_2020_EPI_ISL_435311_2020_03_10	Vietnam
hCoV_19_Vietnam_OUCRU0419_2020_EPI_ISL_435312_2020_03_10	Vietnam
hCoV_19_Vietnam_OUCRU0762_2020_EPI_ISL_435313_2020_03_13	Vietnam
hCoV_19_Vietnam_OUCRU0764_2020_EPI_ISL_435314_2020_03_13	Vietnam
hCoV_19_Vietnam_OUCRU0837_2020_EPI_ISL_435315_2020_03_15	Vietnam
hCoV_19_Vietnam_OUCRU0985_2020_EPI_ISL_435316_2020_03_17	Vietnam
hCoV_19_Vietnam_VR03_38142_2020_EPI_ISL_408668	Vietnam
hCoV_19_Wales_PHW03_2020_EPI_ISL_414486	Wales
hCoV_19_Wales_PHW04_2020_EPI_ISL_415041	Wales
hCoV_19_Wales_PHW05_2020_EPI_ISL_414488	Wales
hCoV_19_Wales_PHW06_2020_EPI_ISL_415435	Wales
hCoV_19_Wales_PHW07_2020_EPI_ISL_415977	Wales
hCoV_19_Wales_PHW09_2020_EPI_ISL_415978	Wales
hCoV_19_Wales_PHW10_2020_EPI_ISL_415453	Wales
hCoV_19_Wales_PHW12_2020_EPI_ISL_415536	Wales
hCoV_19_Wales_PHW13_2020_EPI_ISL_415537	Wales
hCoV_19_Wales_PHW17_2020_EPI_ISL_416027	Wales
hCoV_19_Wales_PHW18_2020_EPI_ISL_415991	Wales
hCoV_19_Wales_PHW1_2020_EPI_ISL_413555	Wales
hCoV_19_Wales_PHW21_2020_EPI_ISL_416026	Wales
hCoV_19_Wales_PHW25_2020_EPI_ISL_415916	Wales
hCoV_19_Wales_PHW26_2020_EPI_ISL_415918	Wales
hCoV_19_Wales_PHW27_2020_EPI_ISL_415655	Wales
hCoV_19_Wales_PHW28_2020_EPI_ISL_415659	Wales
hCoV_19_Wales_PHW29_2020_EPI_ISL_415919	Wales
hCoV_19_Wales_PHW2_2020_EPI_ISL_413556	Wales
hCoV_19_Wales_PHW32_2020_EPI_ISL_415920	Wales
hCoV_19_Wales_PHW33_2020_EPI_ISL_415656	Wales
hCoV_19_Wales_PHW35_2020_EPI_ISL_416024	Wales
hCoV_19_Wales_PHW37_2020_EPI_ISL_415657	Wales
hCoV_19_Wales_PHW38_2020_EPI_ISL_415538	Wales
hCoV_19_Wales_PHWC_23966_2020_EPI_ISL_418083	Wales
hCoV_19_Wales_PHWC_23A81_2020_EPI_ISL_418084	Wales
hCoV_19_Wales_PHWC_23A90_2020_EPI_ISL_418085	Wales
hCoV_19_Wales_PHWC_23ACD_2020_EPI_ISL_418086	Wales
hCoV_19_Wales_PHWC_23ADC_2020_EPI_ISL_418087	Wales
hCoV_19_Wales_PHWC_23AEB_2020_EPI_ISL_418088	Wales
hCoV_19_Wales_PHWC_23AFA_2020_EPI_ISL_418089	Wales
hCoV_19_Wales_PHWC_23B06_2020_EPI_ISL_418090	Wales
hCoV_19_Wales_PHWC_23B24_2020_EPI_ISL_418091	Wales
hCoV_19_Wales_PHWC_23B42_2020_EPI_ISL_418092	Wales
hCoV_19_Wales_PHWC_23B51_2020_EPI_ISL_420914	Wales
hCoV_19_Wales_PHWC_23B60_2020_EPI_ISL_418093	Wales
hCoV_19_Wales_PHWC_23B7F_2020_EPI_ISL_418094	Wales
hCoV_19_Wales_PHWC_23B9D_2020_EPI_ISL_418095	Wales
hCoV_19_Wales_PHWC_23BAC_2020_EPI_ISL_418096	Wales
hCoV_19_Wales_PHWC_23BD9_2020_EPI_ISL_418097	Wales
hCoV_19_Wales_PHWC_23BE8_2020_EPI_ISL_418098	Wales
hCoV_19_Wales_PHWC_23BF7_2020_EPI_ISL_418099	Wales
hCoV_19_Wales_PHWC_23C21_2020_EPI_ISL_418100	Wales
hCoV_19_Wales_PHWC_23CB8_2020_EPI_ISL_418101	Wales
hCoV_19_Wales_PHWC_23CC7_2020_EPI_ISL_418102	Wales
hCoV_19_Wales_PHWC_23CD6_2020_EPI_ISL_418103	Wales
hCoV_19_Wales_PHWC_23CE5_2020_EPI_ISL_418104	Wales
hCoV_19_Wales_PHWC_23CF4_2020_EPI_ISL_418105	Wales
hCoV_19_Wales_PHWC_23D00_2020_EPI_ISL_418106	Wales
hCoV_19_Wales_PHWC_23D1F_2020_EPI_ISL_418107	Wales
hCoV_19_Wales_PHWC_23D2E_2020_EPI_ISL_418108	Wales
hCoV_19_Wales_PHWC_23D4C_2020_EPI_ISL_418109	Wales
hCoV_19_Wales_PHWC_23D6A_2020_EPI_ISL_418110	Wales
hCoV_19_Wales_PHWC_23D79_2020_EPI_ISL_418111	Wales
hCoV_19_Wales_PHWC_23D88_2020_EPI_ISL_418112	Wales
hCoV_19_Wales_PHWC_23DB5_2020_EPI_ISL_418113	Wales
hCoV_19_Wales_PHWC_23DE2_2020_EPI_ISL_418114	Wales
hCoV_19_Wales_PHWC_23DF1_2020_EPI_ISL_418115	Wales
hCoV_19_Wales_PHWC_23E1C_2020_EPI_ISL_418116	Wales
hCoV_19_Wales_PHWC_23E2B_2020_EPI_ISL_418117	Wales
hCoV_19_Wales_PHWC_23E3A_2020_EPI_ISL_418118	Wales
hCoV_19_Wales_PHWC_23E49_2020_EPI_ISL_418119	Wales
hCoV_19_Wales_PHWC_23E58_2020_EPI_ISL_420915	Wales
hCoV_19_Wales_PHWC_23E67_2020_EPI_ISL_418120	Wales
hCoV_19_Wales_PHWC_23E76_2020_EPI_ISL_418121	Wales
hCoV_19_Wales_PHWC_23E85_2020_EPI_ISL_418122	Wales
hCoV_19_Wales_PHWC_23E94_2020_EPI_ISL_418123	Wales
hCoV_19_Wales_PHWC_23EA3_2020_EPI_ISL_418124	Wales
hCoV_19_Wales_PHWC_23EC1_2020_EPI_ISL_418125	Wales
hCoV_19_Wales_PHWC_23ED0_2020_EPI_ISL_420916	Wales
hCoV_19_Wales_PHWC_23EEF_2020_EPI_ISL_418126	Wales
hCoV_19_Wales_PHWC_23EFE_2020_EPI_ISL_418127	Wales
hCoV_19_Wales_PHWC_23F19_2020_EPI_ISL_418128	Wales
hCoV_19_Wales_PHWC_23F46_2020_EPI_ISL_418129	Wales
hCoV_19_Wales_PHWC_23F55_2020_EPI_ISL_418130	Wales
hCoV_19_Wales_PHWC_23F64_2020_EPI_ISL_418131	Wales
hCoV_19_Wales_PHWC_23F73_2020_EPI_ISL_418132	Wales
hCoV_19_Wales_PHWC_23FA0_2020_EPI_ISL_418133	Wales
